1: 55-21×1=
7449: 97-(3+83)=
7450: 99-(69+6)=
7451: 77-(97-28)=
7452: 34-15+16=
7453: 1×46+23=
7454: 99-(38-32)=
7455: 19-17+92=
7456: 68-4×5=
7457: (79-32)×2=
7458: 85-19-49=
7459: 65×1-32=
7460: 1×95-46=
7461: 28-27+46=
7462: 60-10+4=
7463: 44-(27+12)=
7464: 68-1×50=
7465: 2+97-36=
7466: 74+9-51=
7467: 60-57×1=
7468: 7+31-36=
7469: 8×9-8=
7470: 62-59+29=
7471: 54+39-56=
7472: (23+12)×2=
7473: 11+18+4=
7474: 6×3+81=
7475: 17×3-35=
7476: 94-(50+12)=
7477: 57-(20+23)=
7478: 3+56+2=
7479: 77-(94-94)=
7480: 81-(65-22)=
7481: 37-24×1=
7482: 67-1×47=
7483: 54+38-88=
7484: 77-1×68=
7485: 46-7+12=
7486: 86+6-3=
7487: 90-(73-4)=
7488: 84-41-19=
7489: 81+6-33=
7490: 39+28+24=
7491: 90-41-22=
7492: 21×1+35=
7493: 24+54-6=
7494: 73-(80-14)=
7495: 94-18-69=
7496: 78-2×3=
7497: 64+35-2=
7498: 46-(63-46)=
7499: 82×1-59=
7500: 10×6+4=
7501: 39+43-28=
7502: 3+44-1=
7503: 22-5×4=
7504: 19+75-67=
7505: 8+78-8=
7506: 40-7×3=
7507: 23-11+39=
7508: 47+23-11=
7509: 89-20×2=
7510: 36×2-7=
7511: 66-54+82=
7512: 2×41-55=
7513: 83-4×19=
7514: 62-31+2=
7515: 26+49-31=
7516: 91-(68-32)=
7517: 53-48+28=
7518: 79-(23+36)=
7519: 73-(76-10)=
7520: 34+11+27=
7521: 47×1-22=
7522: 66-(96-82)=
7523: 13-1×8=
7524: 1×1+55=
7525: 17+75-83=
7526: 40-1×7=
7527: 47+51-84=
7528: 2×19-36=
7529: 26+51-10=
7530: 10×3×3=
7531: 26+64-65=
7532: 33-(46-34)=
7533: 87-18-1=
7534: 84-15-50=
7535: 58-40-1=
7536: 7×13-75=
7537: 98-15×6=
7538: 37+47+14=
7539: 78-13+17=
7540: 32+34-49=
7541: 22-(2-1)=
7542: 58-17+44=
7543: 71-34×2=
7544: 34-23+71=
7545: 40+54-28=
7546: 74-43+44=
7547: 74-(86-62)=
7548: 51-18+9=
7549: 74-44+37=
7550: 63-(19+43)=
7551: 7+39-17=
7552: 69+3+26=
7553: 2×16+44=
7554: 73-(2+18)=
7555: 67+1+23=
7556: 83-(18+60)=
7557: 9×9-5=
7558: 2×37-13=
7559: 32-5+72=
7560: 71-41-9=
7561: 96-27×1=
7562: 34-18+52=
7563: 44+44-14=
7564: 94-(66+23)=
7565: 54-46+56=
7566: 89-(51-10)=
7567: 1×66+7=
7568: 94-(81-4)=
7569: 96-72×1=
7570: 6×3+19=
7571: 53-6×3=
7572: 99-(24+70)=
7573: 85-59+47=
7574: 14+63+9=
7575: 17+7+60=
7576: 43+30-18=
7577: 49-(35+12)=
7578: (30-28)×34=
7579: 20-20+51=
7580: 8×4+50=
7581: 61-(92-56)=
7582: 32-(45-17)=
7583: 91+6-30=
7584: 16+83-82=
7585: 72-21-21=
7586: 68-32+37=
7587: 91-(63-31)=
7588: 78-4+16=
7589: 60-(14+20)=
7590: 64-(25-14)=
7591: 97-9×8=
7592: 50-21+53=
7593: 4×23-38=
7594: 69-(7+49)=
7595: 25+23-2=
7596: 49-39+48=
7597: 76-4×17=
7598: 81-(49+13)=
7599: 44-(6+19)=
7600: 1×2+39=
7601: 40+22-25=
7602: 13×6-25=
7603: 1×91-67=
7604: 77+8-83=
7605: 5+44-14=
7606: 98-35-10=
7607: 84-(48-41)=
7608: 8+66-40=
7609: 71×1+16=
7610: 65+12-32=
7611: 13×2-10=
7612: 90-54+8=
7613: 4×7+8=
7614: 5×1+79=
7615: 26+71-1=
7616: 97-1×32=
7617: 61-(14+24)=
7618: 1×77-52=
7619: 11+22-9=
7620: 4×19-21=
7621: 66-(61-3)=
7622: 91-(3+6)=
7623: 69-(56+2)=
7624: 55-(54-8)=
7625: 59×1-49=
7626: 3+22+22=
7627: 7+27-7=
7628: 67-16+44=
7629: 98-69+32=
7630: 72+2+23=
7631: 43×2-48=
7632: 41+37-35=
7633: 58-(15+4)=
7634: 65-(67-43)=
7635: 1×2+92=
7636: 3+92-40=
7637: 65-1×36=
7638: 36×2-63=
7639: 38+53-54=
7640: 54-2×23=
7641: 86-(51-5)=
7642: 1×70-31=
7643: 71-(38-33)=
7644: 32-26×1=
7645: 59+19-38=
7646: 82-42+41=
7647: 84-22-21=
7648: 70-5-20=
7649: 58-56+50=
7650: 38+55-65=
7651: 64-(39-3)=
7652: 59-(85-32)=
7653: 51+45-12=
7654: 68-(43-13)=
7655: 3+88-76=
7656: 32×2-54=
7657: (89-83)×10=
7658: 83-1×32=
7659: 41+35+9=
7660: 38-18+4=
7661: 58+30-81=
7662: 4×17+29=
7663: 44-20+35=
7664: 81-2×37=
7665: 56-(50-34)=
7666: 9+66+10=
7667: 4+94-64=
7668: 95-(18-5)=
7669: 73-46×1=
7670: 42-1×20=
7671: 25+65+2=
7672: 34+16-14=
7673: 14×5-65=
7674: 81×1-6=
7675: 79-6×4=
7676: 4×1×24=
7677: 62-54+74=
7678: 82+8-66=
7679: 36+58-82=
7680: 66-(86-28)=
7681: 40+58-27=
7682: 79-26-19=
7683: 49-1×4=
7684: 78-(58-24)=
7685: 23+46-36=
7686: 9-(35-28)=
7687: 20+28+33=
7688: 19×3+19=
7689: 38-5×2=
7690: 60+3+16=
7691: 73-(40-30)=
7692: 36×2-43=
7693: 78-2×29=
7694: 18×5-87=
7695: 14+84-92=
7696: 91-48+43=
7697: 55+33-60=
7698: 3×30-83=
7699: 10×1+46=
7700: 93-(48+37)=
7701: 94-(67-57)=
7702: 34+14-20=
7703: 78-17-43=
7704: 18-(96-81)=
7705: 51-39+87=
7706: 97-(18+78)=
7707: 44×2-22=
7708: 50+13-23=
7709: 75×1-61=
7710: 76-41+38=
7711: 37-26+50=
7712: 23×1+54=
7713: 1×14+22=
7714: 15-(6+4)=
7715: 47×2-23=
7716: 92-(33+30)=
7717: 48×2-81=
7718: 12+71-18=
7719: 41+43+4=
7720: 86-(48-11)=
7721: 99-(31-21)=
7722: 18-(41-33)=
7723: 65-18-5=
7724: 94-(15+46)=
7725: 98-72+45=
7726: (25-22)×21=
7727: 69+21-84=
7728: 83-56+43=
7729: 49-(59-46)=
7730: 65-31-7=
7731: 88-48×1=
7732: 34-(79-50)=
7733: 72-(43+10)=
7734: 30+64-1=
7735: 78-12+8=
7736: 3×17+44=
7737: (46+33)×1=
7738: 35+58-26=
7739: 14+74-32=
7740: 46-1×9=
7741: 30×2-8=
7742: 88-(43-22)=
7743: 5+51+18=
7744: 47+14-44=
7745: 93-(6+32)=
7746: 38-(25-7)=
7747: 27×1+62=
7748: 45-40+29=
7749: 40-(38-1)=
7750: 40-25+68=
7751: 11+24+61=
7752: 98-63×1=
7753: 60-(93-42)=
7754: 66-1+12=
7755: 2×20-39=
7756: 2×40+5=
7757: 98-97×1=
7758: 88-(99-63)=
7759: 16+73+10=
7760: 96-79+25=
7761: 87-(68-57)=
7762: 1×90-34=
7763: 68-(30+26)=
7764: 12+22-21=
7765: 60-(29+20)=
7766: 53+20-12=
7767: 50+9-37=
7768: 94-10×6=
7769: 35+42-20=
7770: 24×3+14=
7771: 51-1×18=
7772: 7×7+47=
7773: 61-(80-26)=
7774: 42+24+15=
7775: 1×81-11=
7776: 92-4-36=
7777: 85-1×57=
7778: 45-(60-54)=
7779: 7×4+6=
7780: 2+97-92=
7781: 36-12×1=
7782: 67+22-83=
7783: 57-(22+1)=
7784: 44-11-14=
7785: 2×6+64=
7786: 32+53-73=
7787: 4×22-55=
7788: 2×46-12=
7789: 54+17+7=
7790: 90-13-20=
7791: 78-(9+32)=
7792: 23×2-23=
7793: 91+4-62=
7794: 33+66-66=
7795: 91-40+32=
7796: 88-4-68=
7797: 2+77-40=
7798: 30-(25-6)=
7799: 14+40-18=
7800: 82-46×1=
7801: 52+28-12=
7802: 91-57+29=
7803: 24+39-26=
7804: 48×2-41=
7805: 81-(32+40)=
7806: 92-(84+2)=
7807: 1×73-21=
7808: 2×31+12=
7809: 16+52+3=
7810: 73-9×4=
7811: 5+28+6=
7812: 4+30+62=
7813: 60×1-58=
7814: 2×49-64=
7815: 71-64+60=
7816: 73-39+38=
7817: 38-8+39=
7818: 85-(37-5)=
7819: 53-1×39=
7820: 39×1-25=
7821: 73-(3+57)=
7822: 52+4-33=
7823: 51-12+17=
7824: 23-(75-71)=
7825: 96-(36+42)=
7826: 11+45-45=
7827: 66-9+17=
7828: 16-(23-18)=
7829: 64-(22-19)=
7830: 81+6-67=
7831: 89×1-36=
7832: 63+7-4=
7833: 11×4+30=
7834: 59+38-80=
7835: 97-16-73=
7836: 2×35-38=
7837: 48-8+35=
7838: 4+90-34=
7839: 88×1+10=
7840: 1×45+29=
7841: 55-33+49=
7842: 38-(48-10)=
7843: 49+21+22=
7844: 54+32+1=
7845: 76+11-63=
7846: 99-(88-82)=
7847: 7+83-54=
7848: 83-(37+39)=
7849: 89-23×3=
7850: 88-(11+60)=
7851: (27+42)×1=
7852: 19×1+32=
7853: 35×1+61=
7854: 1×71-70=
7855: 70-63×1=
7856: 1×72-9=
7857: 18+20-2=
7858: 48-46+59=
7859: 69-1-1=
7860: 85-(55-4)=
7861: 17×4-58=
7862: 15-4×3=
7863: 26-21+71=
7864: 35-19+24=
7865: 39+36-42=
7866: 32-(39-18)=
7867: 94-12-61=
7868: 2×16+45=
7869: 62-(72-21)=
7870: 16+40+19=
7871: 37+62-17=
7872: 78+10-70=
7873: 1×40+46=
7874: 2×33+31=
7875: 92-(93-66)=
7876: 23×3-9=
7877: 25×3-16=
7878: 6×7-34=
7879: 12-12+61=
7880: 29×2-16=
7881: 69-(26-14)=
7882: 29-(46-19)=
7883: 65-1×48=
7884: 44-(22-10)=
7885: 45+49-79=
7886: 2×43-76=
7887: 73-(81-18)=
7888: 92-(31+44)=
7889: 8+91-65=
7890: 61+13-20=
7891: 84-47×1=
7892: 54+37-31=
7893: 81-2×30=
7894: 61-1+6=
7895: 65-(27-2)=
7896: 1×5+16=
7897: 58-9+46=
7898: 8×8+3=
7899: 91-(10+64)=
7900: 90-5×3=
7901: 59+11-13=
7902: 5×2+67=
7903: 44+44+8=
7904: 25+41-57=
7905: 83-53-20=
7906: 11+25-6=
7907: 57+27+13=
7908: 1×83-40=
7909: 89-(6+36)=
7910: 96×1-47=
7911: 63+25-77=
7912: 3×31-31=
7913: 3×30-20=
7914: 45+2-43=
7915: 2×3+76=
7916: 98-8-58=
7917: 38×2+19=
7918: 91-1×63=
7919: 11×9-21=
7920: 81-(3+38)=
7921: 61+37-42=
7922: 21×4-61=
7923: 88-31+24=
7924: 5×19-10=
7925: 2×34-18=
7926: 50-(22-15)=
7927: 62-27+23=
7928: 28+62-89=
7929: 47+44-90=
7930: 62-44+39=
7931: 95-54+7=
7932: 81×1-39=
7933: 5×14+11=
7934: 6×16-5=
7935: 57-(33-22)=
7936: 1×50+40=
7937: 30×1+5=
7938: 91-7-72=
7939: 9×7+29=
7940: 61-7-4=
7941: 39+60-55=
7942: 92-18×4=
7943: 73×1-24=
7944: 76-(14+48)=
7945: 76-(21-9)=
7946: 35-(24-24)=
7947: 12+57-46=
7948: 49-5×1=
7949: 31+31-45=
7950: 37+51-59=
7951: (21-20)×68=
7952: 97-14×6=
7953: 21-16+53=
7954: 22-16+75=
7955: 8+77+9=
7956: 2×39-10=
7957: 23×4-44=
7958: 87+6-69=
7959: 41×1+26=
7960: 94-(81+10)=
7961: 60+17-59=
7962: 23-(41-39)=
7963: 1×31+66=
7964: 4×3+82=
7965: 78×1-29=
7966: 33+50-10=
7967: 55-(18+3)=
7968: 9×1+73=
7969: 80-18-43=
7970: 62-27-34=
7971: 53+8+10=
7972: 72-(87-81)=
7973: 37+34+2=
7974: 12+85-83=
7975: 18×1+5=
7976: 13+72-50=
7977: 34+54-74=
7978: 32+56+5=
7979: 84-1×11=
7980: 46+5+35=
7981: 88-3×6=
7982: 34+4-35=
7983: 79+11-76=
7984: 69-(61-17)=
7985: 77-(77-42)=
7986: 83-57+23=
7987: 93-69+29=
7988: 32+54-15=
7989: 1×54-20=
7990: 86×1-20=
7991: 61-(59-9)=
7992: 9+54-44=
7993: 61+7-38=
7994: 62+8-43=
7995: 35-22×1=
7996: 28-11+36=
7997: 95-(70+2)=
7998: 77×1-37=
7999: 67-(39+5)=
8000: 1×1×95=
8001: 93-1×86=
8002: 33×2-51=
8003: 7+55-56=
8004: 33+56-56=
8005: 41+41-37=
8006: 22+41+18=
8007: 31-1×17=
8008: 24+74-17=
8009: 39+12+21=
8010: 99-26-8=
8011: 35+43-18=
8012: 12+77-49=
8013: 1×97-55=
8014: 83-13-48=
8015: 6×13-72=
8016: 80-51-11=
8017: 72-18-51=
8018: 9+44-34=
8019: 43+7-24=
8020: 21×3+18=
8021: 85-53+36=
8022: 5×12-20=
8023: 68+26-93=
8024: 18-15+16=
8025: 6+16+17=
8026: 75-64+31=
8027: 77-1×31=
8028: 35-(76-59)=
8029: 1×7×6=
8030: 29×3-47=
8031: 99-35-40=
8032: 94-27×3=
8033: 2+91-37=
8034: 88-29×3=
8035: (30-19)×3=
8036: 56-1×45=
8037: 32-14+63=
8038: 94-1×67=
8039: 87-16-36=
8040: 16×6+3=
8041: 62-(74-17)=
8042: 46+22+15=
8043: 87×1+12=
8044: 39×1+17=
8045: 7×6+32=
8046: 17-(97-89)=
8047: 9×8+27=
8048: 88-(38-21)=
8049: 67-1×46=
8050: 3×18+25=
8051: 88-60×1=
8052: 3+66-62=
8053: 12+77+10=
8054: 49+36-19=
8055: 71-(79-18)=
8056: 75-44+23=
8057: 28+17+8=
8058: 32+54-21=
8059: 99-34-38=
8060: 6×13-9=
8061: 70+20-51=
8062: 97-89-7=
8063: (84-24)×1=
8064: 44+42-33=
8065: 2×33-30=
8066: 32-(16-10)=
8067: 34+57+6=
8068: 79-(44-24)=
8069: 9×5+24=
8070: 49+42-38=
8071: 79×1-3=
8072: 8×4+47=
8073: 36+31-8=
8074: 96-45×2=
8075: 98-(87-46)=
8076: 6+53+5=
8077: 58-42×1=
8078: 28+37+8=
8079: 32-(42-12)=
8080: 1×90-75=
8081: 33+18-28=
8082: 65-17-27=
8083: 7×5-13=
8084: 44+50-90=
8085: 67-(99-79)=
8086: 88-2×19=
8087: 68-19×3=
8088: 16+23-24=
8089: 62+20-65=
8090: 71+16-63=
8091: 53-32+56=
8092: 4×19+8=
8093: 93-(88-34)=
8094: 52+19+6=
8095: 50-2×6=
8096: (55-49)×16=
8097: 47-40+86=
8098: 65-24+1=
8099: 53-3+5=
8100: 65-11-3=
8101: 94-(49-18)=
8102: 47+46-28=
8103: 95-(3+24)=
8104: 12-8+4=
8105: 87×1-78=
8106: 69-21+3=
8107: 28+64-12=
8108: 23-(94-79)=
8109: 58+1-7=
8110: 87-(14+40)=
8111: (75-74)×23=
8112: 83-(25+46)=
8113: 91×1-58=
8114: 60-45+17=
8115: 4×9-2=
8116: 74-2-70=
8117: 46×2-38=
8118: 62+20-16=
8119: 51-29+73=
8120: 37+24+4=
8121: 81-3×26=
8122: 80-(37+33)=
8123: 94-60+16=
8124: (37-10)×1=
8125: 5×7+40=
8126: (21-18)×30=
8127: 8+77-30=
8128: 9×8+10=
8129: 20-9+22=
8130: 3+45-38=
8131: 11+32+49=
8132: 92-52+5=
8133: 9+66-58=
8134: 75-4×18=
8135: 68-4-52=
8136: 1×95-6=
8137: 10+60-69=
8138: 79+4-64=
8139: 10×6+9=
8140: 14+39+25=
8141: 83-42-26=
8142: 86-1-60=
8143: 99-24-5=
8144: 91+3-16=
8145: 35×2+5=
8146: 74+22-14=
8147: 35-23-1=
8148: 22+35-47=
8149: 64-32+11=
8150: 73-73+49=
8151: 20-(38-37)=
8152: 68+29-25=
8153: 42+54-28=
8154: 29-3×5=
8155: 91-(44-20)=
8156: 96-(86-14)=
8157: 81-36×2=
8158: 35+44-67=
8159: 47-42+75=
8160: 3+46+47=
8161: 88-46-39=
8162: 73-(64-23)=
8163: 89-18×3=
8164: 97-13×5=
8165: 11+41-49=
8166: 47+47-75=
8167: 82+15-75=
8168: 21-7+80=
8169: 6×7+35=
8170: 98×1-4=
8171: 29×2-30=
8172: 90-14×4=
8173: 45-(68-44)=
8174: 21+62-54=
8175: 70-(65-23)=
8176: 5+54+38=
8177: 92-86×1=
8178: 90-(81-70)=
8179: 85-51+57=
8180: 62-49+76=
8181: 68-13-47=
8182: 18×4+14=
8183: 25-17+3=
8184: 6×8+34=
8185: 86-11-58=
8186: 4+59-56=
8187: 3×26-62=
8188: 46-(38-16)=
8189: 70-14+24=
8190: 92-(20+12)=
8191: 36+26-1=
8192: 66+5+1=
8193: 5×6-22=
8194: 1×14-7=
8195: 22+48-60=
8196: 91-(35-6)=
8197: 3×18-37=
8198: 5×10+31=
8199: 46-31-2=
8200: 54-(21+9)=
8201: 39-(42-18)=
8202: 47+19-33=
8203: 1×47-40=
8204: 58-(68-21)=
8205: 66+19+11=
8206: 53+1+19=
8207: 34+21+32=
8208: 56+5+30=
8209: 73-49-13=
8210: 23+53+20=
8211: 11×4-17=
8212: 1×24+3=
8213: 55-3×4=
8214: 92×1-47=
8215: 84-21+7=
8216: 85×1-40=
8217: 12×6-61=
8218: 1×53-31=
8219: 16+53-29=
8220: 70×1+7=
8221: 4+74-31=
8222: 67-57+2=
8223: 57×1-11=
8224: 19×5-71=
8225: 20×4-16=
8226: 11×5-25=
8227: 92-(34+54)=
8228: 88-24×3=
8229: 41×2-70=
8230: 56×1-48=
8231: 42-4×10=
8232: 82-43-5=
8233: 42+16+30=
8234: 6×14-73=
8235: 49×2-63=
8236: 60-26+57=
8237: 94-45+40=
8238: 6×10-50=
8239: 63-38+12=
8240: 4×9+27=
8241: 25×2-30=
8242: 8×5+12=
8243: 57+31-50=
8244: 49+38-25=
8245: 27-1×20=
8246: 9+79-73=
8247: 19×2-9=
8248: 73-2×14=
8249: 55-47+38=
8250: 35-22+67=
8251: 63-(91-60)=
8252: 34-14+45=
8253: 3×27-69=
8254: 15+36+16=
8255: 97-(95-14)=
8256: 6×15-3=
8257: 44×2-40=
8258: 6+7+14=
8259: 99-40-6=
8260: 82-(22+31)=
8261: 85+3-64=
8262: 1×23+35=
8263: 45-(99-63)=
8264: 27+22-32=
8265: 1×82-72=
8266: 87-(91-9)=
8267: 1×74-72=
8268: 54-48+86=
8269: 10×9-51=
8270: 25+34-56=
8271: 64+4-26=
8272: 67-29-33=
8273: 82+17-2=
8274: 74-66+71=
8275: 37-17-11=
8276: 99-(35-33)=
8277: 1×64+5=
8278: 90-9+3=
8279: 1×81-12=
8280: 60-14+4=
8281: 94-(68-15)=
8282: 32+43-63=
8283: 97-40+15=
8284: 78×1-67=
8285: 72×1-54=
8286: 9×11-6=
8287: 1×58+23=
8288: 66-9+24=
8289: 92-(74+11)=
8290: 6×14+1=
8291: 3+37-15=
8292: 89-53+6=
8293: 36-(55-50)=
8294: 57-(34-23)=
8295: 68-13×4=
8296: 44-41+15=
8297: 54-(11+11)=
8298: 31+66-8=
8299: 62-(32+24)=
8300: 93-(87-17)=
8301: 3×21+6=
8302: 38+52-17=
8303: 94-29-9=
8304: 64-54+72=
8305: 94×1-77=
8306: 27×3+13=
8307: 7×10-42=
8308: 84-65+44=
8309: 81-(39+34)=
8310: 58-(67-66)=
8311: 11×9-81=
8312: 11+43+21=
8313: 56-4×1=
8314: 92-34-15=
8315: 41+54-4=
8316: 90-44-8=
8317: 82+5-16=
8318: 46-6×2=
8319: 58×1-7=
8320: 11×2+14=
8321: 48+46-4=
8322: 96-4×16=
8323: 22+21-28=
8324: 92-7+10=
8325: 35-11+49=
8326: (17-14)×5=
8327: 12×6-33=
8328: 61+4-16=
8329: 9-5+56=
8330: 1×60-19=
8331: 1×15+24=
8332: 23×2×2=
8333: 14-(42-38)=
8334: 42-(8+18)=
8335: 88-5×17=
8336: 40×1-18=
8337: 2×22+2=
8338: 5×18-62=
8339: 83-13-45=
8340: 77-59-5=
8341: 59-1+32=
8342: 77-4×15=
8343: 44-(31-3)=
8344: 12+77-49=
8345: 91-(33+56)=
8346: 54-(47-21)=
8347: 69-16-40=
8348: 50-3×7=
8349: 78-(23+28)=
8350: 21-(1+20)=
8351: 1×67-36=
8352: 49-23-2=
8353: 14×1+37=
8354: 2×38-6=
8355: 47+33-79=
8356: 60-36+38=
8357: 92-19-7=
8358: 70-2×13=
8359: 1×14+32=
8360: 14+54-34=
8361: 12+86-50=
8362: 70-(54-1)=
8363: 15+79-65=
8364: 57+19-1=
8365: 25+72-60=
8366: 78-5×7=
8367: 16-6+35=
8368: 91-51+16=
8369: 23×3-16=
8370: 17-(13-12)=
8371: 7×12-15=
8372: 33×3-52=
8373: 2×49-83=
8374: 88×1-39=
8375: (33+4)×2=
8376: 3+72+20=
8377: 49+29-1=
8378: 68+9-44=
8379: 52-3×2=
8380: 59-(77-57)=
8381: 19+21-32=
8382: 99-75×1=
8383: 79-20×2=
8384: 53-(94-60)=
8385: 73-32×2=
8386: 21×2-21=
8387: 8+47-41=
8388: 45-16+45=
8389: 67-7+13=
8390: 5×4+46=
8391: 19+56-2=
8392: 96-(40-26)=
8393: 60+37-3=
8394: 21+70-60=
8395: 96-50+20=
8396: 1×75-13=
8397: 38+59-40=
8398: 8+49-56=
8399: 45×2-89=
8400: 85-(26+27)=
8401: 8×10-74=
8402: 86-37-42=
8403: 31-(62-50)=
8404: 92-(14+9)=
8405: 7×5+31=
8406: 94-2×40=
8407: 22-14+46=
8408: 27+62-61=
8409: 12-(2+2)=
8410: 64-46+50=
8411: (13+15)×3=
8412: 3×8+24=
8413: 73-36+4=
8414: 7×7+23=
8415: 88-77+1=
8416: 66-49+18=
8417: 4×7-8=
8418: 7×7+4=
8419: 4×22-69=
8420: 96×1-91=
8421: 61+6-58=
8422: 40-(57-35)=
8423: 20+58-63=
8424: 88-50+17=
8425: 89-(1+77)=
8426: 2×47-72=
8427: 80-18-9=
8428: 6×9-11=
8429: 8+77+6=
8430: 75-(8-3)=
8431: 26×3+3=
8432: 32×2-40=
8433: 9+42+37=
8434: 23-(64-48)=
8435: 38-(1+31)=
8436: 35×2-66=
8437: 86-(79-5)=
8438: 11×2+6=
8439: 14×3+47=
8440: 41-1×35=
8441: 23-(53-46)=
8442: 90+2-22=
8443: 67+9+11=
8444: 3+53+35=
8445: 10+62+7=
8446: 95-(1+13)=
8447: 15+63-5=
8448: 85-36×2=
8449: 83-4×14=
8450: 20+33+36=
8451: 88-13-29=
8452: 2+36+59=
8453: 37-16+71=
8454: 86-42+17=
8455: 66-(22+35)=
8456: 87-20×4=
8457: 47+12+4=
8458: 9×10-15=
8459: 55-13×1=
8460: 36-(72-55)=
8461: 28+69-29=
8462: 56+26-22=
8463: 4×11+53=
8464: 38+23+14=
8465: 84-(19+19)=
8466: 91-(37-30)=
8467: 94×1-47=
8468: 29-15+34=
8469: 24+7+19=
8470: 18+32-15=
8471: 86-12-22=
8472: 72-23×3=
8473: 71-33+21=
8474: 1×54+10=
8475: 98-(80-56)=
8476: 56-14-15=
8477: 95-43-26=
8478: 6+30-8=
8479: 12+22+61=
8480: 51+38-21=
8481: 1×8+35=
8482: 63-(89-58)=
8483: 6+44+15=
8484: 34+31+11=
8485: 26×3+21=
8486: 85-69+2=
8487: 99-3×24=
8488: 31+21+43=
8489: 31-(92-74)=
8490: 66-8×6=
8491: 5×11-17=
8492: 92-(7+54)=
8493: 70-(49-23)=
8494: 25+63-16=
8495: 64+21+10=
8496: 2×43+3=
8497: 97-(52-23)=
8498: 1×34+51=
8499: 91-14-57=
8500: 19+13-15=
8501: 56-(96-46)=
8502: 21×1-8=
8503: 30×3-50=
8504: 23×1+68=
8505: 99-(42+49)=
8506: 86-1×39=
8507: 13×4+44=
8508: 1×88-22=
8509: 74-1×63=
8510: 96-(30+48)=
8511: 44-38×1=
8512: 59+20+11=
8513: 39-(67-54)=
8514: 95×1-13=
8515: 51-25-12=
8516: 40-(73-35)=
8517: 89-(25+46)=
8518: 82-(85-23)=
8519: 11×1+70=
8520: 8×11-59=
8521: 61+4-9=
8522: 85-(51-21)=
8523: 30+25+31=
8524: 37×2+22=
8525: 52+25+9=
8526: 6×12-65=
8527: 28-(86-66)=
8528: 18-3+1=
8529: 71-8+18=
8530: 41×2-3=
8531: 13+73-80=
8532: 45-(37-23)=
8533: 3×22-41=
8534: 77-(5+53)=
8535: 28+60-44=
8536: 33+48-19=
8537: 52+35-37=
8538: 2×21+11=
8539: 20-1×3=
8540: 58-50-5=
8541: 39×2-48=
8542: 29-(96-81)=
8543: 3×17+24=
8544: 99-(6+91)=
8545: 21+67+7=
8546: 75+14-45=
8547: 89+1-49=
8548: 9+88-2=
8549: 43×1-42=
8550: 81-(9+55)=
8551: 97×1-36=
8552: 37+34+13=
8553: 87-67+21=
8554: 5×16+12=
8555: 92×1-44=
8556: 41×1-31=
8557: 39-(88-55)=
8558: 26+67-4=
8559: 34+18+5=
8560: 73-(60-33)=
8561: 27+47+4=
8562: 26-(69-63)=
8563: 94×1-63=
8564: 9+87-81=
8565: 53-(52-38)=
8566: 33×2-44=
8567: 5+14+5=
8568: 1×38-28=
8569: 71-(81-44)=
8570: 84-(51+26)=
8571: 62-(72-51)=
8572: 99-93+37=
8573: 76-(84-37)=
8574: 72-12+35=
8575: 67+17-33=
8576: 23+62-79=
8577: 5×3+49=
8578: 84×1-81=
8579: 72+25-39=
8580: 61+35-84=
8581: 11×7-55=
8582: 2×35-4=
8583: 71-1×64=
8584: 99-52+28=
8585: 64-(72-10)=
8586: 3×3+28=
8587: 42×1+18=
8588: 44-10+41=
8589: 11×8-49=
8590: 94-48+43=
8591: 98-2-84=
8592: 13×1+6=
8593: 69-38×1=
8594: 87-79+20=
8595: 39+3+54=
8596: 64-7×6=
8597: 46-(60-24)=
8598: 3×10+10=
8599: 31-26+76=
8600: 5×6+17=
8601: 89-81+50=
8602: 38-1×17=
8603: 13+54+17=
8604: 1×83-72=
8605: 1×95-68=
8606: 36+23-46=
8607: 16×1-10=
8608: 93-29+27=
8609: 81-(89-85)=
8610: 46-(84-76)=
8611: 32+15-43=
8612: 38-(22-21)=
8613: 24+8-4=
8614: 48-1×15=
8615: 8×12-46=
8616: 57-54+32=
8617: 41×2-37=
8618: 13+43-38=
8619: 24×4-34=
8620: 66+26-70=
8621: 8×2+21=
8622: 91-(4+54)=
8623: 30-19+49=
8624: 95-77+6=
8625: 27+32-4=
8626: 45-(5+28)=
8627: 1×56-16=
8628: 97-11×6=
8629: 27+24+37=
8630: 42-13+57=
8631: 21-7×3=
8632: 56+33+4=
8633: 89×1-33=
8634: 80-(99-55)=
8635: 76-21-10=
8636: 10+38+38=
8637: 37-(9+16)=
8638: 5×17-81=
8639: 77-74+21=
8640: 7+70-64=
8641: 72+26-36=
8642: 45+5+37=
8643: 83-1×7=
8644: 9×10-9=
8645: 2×43-57=
8646: 68-54+62=
8647: 64+12-41=
8648: 82-(81-16)=
8649: 41-(34-16)=
8650: 14+25-25=
8651: (24+53)×1=
8652: 90-(32+13)=
8653: 96×1-4=
8654: 41+34-69=
8655: 34+9+29=
8656: 1×85-72=
8657: 72-(72-6)=
8658: 74-(12+57)=
8659: 92-10-37=
8660: 55-7+10=
8661: 80+11-82=
8662: 28-3×8=
8663: 75-(42-21)=
8664: 62-12+22=
8665: 12-(35-26)=
8666: 32+55-35=
8667: 7-(54-54)=
8668: 69-(58+6)=
8669: 76-63+57=
8670: 61-6-41=
8671: 96-(62+11)=
8672: 99-90+40=
8673: 87-4×5=
8674: 83-(27-25)=
